"killer_x","killer_y","killer_z","victim_x","victim_y","victim_z","killer_side","victim_side","match_checksum"
76.727867,-2225.817627,-39.96875,-830.999146,-1352.801392,-167.96875,2,3,"45959b056841cf0b"
-1235.86499,-1235.776245,-167.96875,-299.685364,-1958.578369,-169.210815,3,2,"45959b056841cf0b"
-498.402466,-1535.500732,-39.96875,-488.308228,-1985.584351,-179.96875,3,2,"45959b056841cf0b"
-1003.537964,-742.873291,-263.96875,-977.974792,111.557533,-367.96875,3,2,"45959b056841cf0b"
-1018.633667,282.772949,-367.96875,-994.265747,-742.935791,-263.96875,2,3,"45959b056841cf0b"
-1005.434387,-2477.970703,-167.96875,251.012558,-1448.534424,-175.96875,3,2,"45959b056841cf0b"
-657.084961,-480.059326,-165.939697,312.364349,-305.965698,-166.728333,3,2,"45959b056841cf0b"
-534.996704,-1501.45874,-39.96875,-160.135437,-1617.599243,-167.96875,3,2,"45959b056841cf0b"
-389.50354,-1673.956177,-167.96875,438.053864,-1581.286743,-230.992004,3,2,"45959b056841cf0b"
-1005.017822,-673.68573,-263.96875,-968.03125,-195.684265,-363.96875,3,2,"45959b056841cf0b"
-1022.663391,70.034622,-367.96875,-984.238647,-674.19458,-263.96875,2,3,"45959b056841cf0b"
-46.875916,-2095.26123,-39.96875,-599.357239,-2457.36377,-167.96875,2,3,"45959b056841cf0b"
-1178.823486,-416.908813,-55.96875,-982.054382,-772.282898,-263.96875,3,2,"45959b056841cf0b"
-802.246155,-2368.976807,-173.325562,-739.700806,-1699.934082,-175.562012,3,2,"45959b056841cf0b"
-851.775696,-2533.811035,-35.96875,-506.873779,-1457.056885,-63.114502,3,2,"45959b056841cf0b"
165.444565,-1626.4823,-168.520386,-905.666809,-2560.978027,-35.96875,2,3,"45959b056841cf0b"
98.537811,-1986.4104,-39.96875,151.963409,-1914.067871,-167.96875,2,3,"45959b056841cf0b"
-518.093933,-1637.52002,-39.968506,-314.8573,-2183.273193,-173.049072,3,2,"45959b056841cf0b"
-206.080383,-385.864502,-167.460266,-923.691406,-404.881836,-48.09375,2,3,"45959b056841cf0b"
-1238.969116,-733.336426,-128.96875,-218.523926,-376.319702,-167.10968,3,2,"45959b056841cf0b"
913.421204,-1996.161865,-71.96875,413.779083,-1963.010864,-39.96875,2,3,"45959b056841cf0b"
-1059.850342,-2451.918457,-167.96875,265.287598,-1549.837158,-175.96875,3,2,"45959b056841cf0b"
-1091.667969,-2339.625977,-167.96875,11.950806,-2096.338135,-39.96875,3,2,"45959b056841cf0b"
40.074814,-2007.547363,-39.96875,-1191.849731,-2480.467529,-173.506836,2,3,"45959b056841cf0b"
-1204.72229,-2482.520752,-175.944458,38.396252,-2002.96936,-39.96875,3,2,"45959b056841cf0b"
-759.251648,-2219.952881,-179.96875,-590.065308,-1651.2323,-170.691833,3,2,"45959b056841cf0b"
-837.938721,45.47084,-166.933228,-1946.807251,766.878784,-47.96875,3,2,"45959b056841cf0b"
-2620.793701,511.128021,-159.96875,-1651.661133,631.96875,-167.96875,3,2,"45959b056841cf0b"
-2599.103271,520.922668,-159.96875,-2169.934814,567.892151,-157.019531,3,2,"45959b056841cf0b"
-2186.783447,605.950745,-147.839966,-2584.760986,481.697021,-167.796204,2,3,"45959b056841cf0b"
-2055.440674,-221.105713,-166.601013,-2350.952881,-61.987183,-166.726562,3,2,"45959b056841cf0b"
-1771.833252,450.167786,-165.71875,-1971.7323,685.097473,-47.242188,3,2,"45959b056841cf0b"
-580.934631,-346.743347,-167.935242,-701.727722,-1311.932373,-167.96875,2,3,"45959b056841cf0b"
-1269.410278,424.847778,-167.378845,-1788.28064,638.310791,-23.96875,3,2,"45959b056841cf0b"
87.89785,-2143.439453,-39.96875,-375.064514,-2234.83667,-171.141541,2,3,"45959b056841cf0b"
-1848.868408,693.094116,-47.96875,-1267.76123,424.140015,-167.426025,2,3,"45959b056841cf0b"
-543.440125,-1235.008301,-167.96875,-788.974915,24.835867,-166.893677,3,2,"45959b056841cf0b"
-2085.185791,-43.065552,-165.71875,-1830.875977,31.051743,-167.96875,2,3,"45959b056841cf0b"
-1654.916748,-830.346619,-165.96875,-1184.607056,-1041.963379,-167.96875,2,3,"45959b056841cf0b"
-51.07019,-2081.281738,-167.96875,-347.967285,-2182.36499,-174.601379,2,3,"45959b056841cf0b"
-1005.011353,-1382.047729,-166.903992,-70.794312,-2093.353027,-167.96875,3,2,"45959b056841cf0b"
80.643051,-2225.068848,-39.96875,-1011.84613,-1393.247192,-166.766418,2,3,"45959b056841cf0b"
-850.916077,-1325.750122,-167.96875,-520.374634,-1235.077881,-167.96875,2,3,"45959b056841cf0b"
-1351.538818,-965.391785,-167.96875,-1023.983215,-1510.06665,-164.166138,3,2,"45959b056841cf0b"
-535.269775,-2369.429932,-167.96875,-539.74823,-1410.371582,-100.462708,2,3,"45959b056841cf0b"
312.778809,-856.740723,-163.88678,-895.71283,-206.161133,-167.928345,2,3,"45959b056841cf0b"
-475.201782,-568.565674,-276.572266,-689.880371,-926.231995,-220.84906,2,3,"45959b056841cf0b"
-559.178833,-1074.50354,-167.96875,-722.358093,-560.835571,-268.226929,3,2,"45959b056841cf0b"
-612.301392,-1200.679443,-167.96875,-527.931091,-1840.819092,-179.96875,3,2,"45959b056841cf0b"
-558.236877,-1969.566162,-179.96875,-756.209106,-2104.995605,-179.96875,2,3,"45959b056841cf0b"
-646.364746,-1143.028687,-167.96875,-465.690674,-1948.671387,-179.96875,3,2,"45959b056841cf0b"
-383.77594,-2037.476929,-179.96875,-1197.214233,-2476.495361,-174.844543,2,3,"45959b056841cf0b"
-796.385803,-1322.755615,-167.96875,-182.813904,-2071.275879,-167.96875,3,2,"45959b056841cf0b"
-835.283203,-1361.92395,-167.96875,-474.714233,-1686.03833,-172.656006,3,2,"45959b056841cf0b"
-340.076294,-2201.355469,-172.562622,-791.261658,-1486.531006,-143.296875,3,2,"45959b056841cf0b"
27.703524,-2074.123779,-167.96875,-598.598572,-1625.470093,-168.115601,3,2,"45959b056841cf0b"
-373.352173,-1619.367676,-163.96875,151.389374,-1643.339111,-167.96875,3,2,"45959b056841cf0b"
-892.878479,-2470.79126,-97.96875,-507.850708,-1366.662476,-135.429993,3,2,"45959b056841cf0b"
-761.240234,-2237.543701,-179.96875,-793.126953,-1306.144165,-167.96875,3,2,"45959b056841cf0b"
-1181.848877,-1398.871338,-164.536621,-190.149292,-1849.241333,-167.96875,3,2,"45959b056841cf0b"
-1093.103882,-2469.640381,-167.96875,-393.137573,-1684.111328,-167.96875,3,2,"45959b056841cf0b"
-1180.624634,-1396.08606,-164.756714,-79.906311,-1841.355469,-167.96875,3,2,"45959b056841cf0b"
-1015.578674,-1332.786743,-162.419128,-452.289673,-1732.263672,-172.717163,3,2,"45959b056841cf0b"
169.019745,-2362.633789,-39.96875,433.642487,-2089.138916,-39.96875,3,2,"45959b056841cf0b"
448.660461,-1616.321411,-236.295288,573.739136,-1611.605225,-263.96875,3,2,"45959b056841cf0b"
810.947388,-1505.667236,-108.96875,423.284973,-1568.188965,-223.607544,2,3,"45959b056841cf0b"
-856.170288,-2398.9375,-167.96875,-263.733826,-1976.020264,-167.96875,3,2,"45959b056841cf0b"
68.400932,-1697.477905,-167.96875,-842.733093,-2408.455811,-167.972046,2,3,"45959b056841cf0b"
-749.965332,-1821.570435,-179.96875,72.755249,-1710.229004,-167.96875,3,2,"45959b056841cf0b"
76.84594,-2145.396484,-39.96875,-752.107544,-1803.60791,-179.96875,2,3,"45959b056841cf0b"
-735.244324,-2266.386963,-179.96875,-38.919861,-1708.396118,-167.96875,2,3,"45959b056841cf0b"
-816.717834,-2338.217285,-173.40625,-655.286377,-1677.911011,-173.35968,2,3,"45959b056841cf0b"
-816.780701,285.770935,-166.46991,-790.733459,-351.50769,-167.738281,3,2,"45959b056841cf0b"
-661.98584,-782.418945,-263.502319,-452.437866,-787.509399,-256.229614,3,2,"45959b056841cf0b"
-1161.057373,-2433.081787,-170.507446,-599.38562,-2175.550537,-179.96875,3,2,"45959b056841cf0b"
-531.095276,-1474.99585,-48.763306,-205.161011,-2364.453369,-167.96875,3,2,"45959b056841cf0b"
-124.75,-1523.823486,-53.96875,-526.856384,-1572.038208,-39.96875,2,3,"45959b056841cf0b"
-414.544922,-1642.158081,-39.967834,-125.049561,-1518.787476,-53.96875,3,2,"45959b056841cf0b"
-1242.375488,-606.153564,-167.96875,444.917419,-308.61499,-159.96875,3,2,"45959b056841cf0b"
-929.538879,-743.218079,-261.946777,-978.080017,-204.081787,-367.96875,3,2,"45959b056841cf0b"
-925.158508,-712.928345,-261.946777,491.599884,-412.449219,-160.368774,3,2,"45959b056841cf0b"
-1189.2948,-598.896179,-167.96875,416.225311,-260.467834,-165.581543,3,2,"45959b056841cf0b"
-698.154846,-766.754395,-261.96875,494.804932,-324.887085,-160.265381,3,2,"45959b056841cf0b"
-948.131348,294.323425,-167.191406,-668.192566,-390.262573,-168.120422,3,2,"45959b056841cf0b"
-1382.57373,664.070679,-45.84375,-2179.271484,828.149902,-105.0,2,3,"45959b056841cf0b"
-1084.081421,-1435.989136,-165.20874,-626.645813,-1256.395264,-167.96875,3,2,"45959b056841cf0b"
-1000.691223,-1422.840332,-166.679199,-560.031067,-1316.934448,-167.96875,3,2,"45959b056841cf0b"
-388.397705,-2201.273193,-174.717529,-730.026062,-1184.345703,-167.96875,3,2,"45959b056841cf0b"
-700.191162,-544.259033,-266.715149,-605.027222,-1326.637573,-167.96875,2,3,"45959b056841cf0b"
-668.772339,-1762.539307,-179.96875,-703.728577,-547.589294,-267.266235,3,2,"45959b056841cf0b"
-1392.057861,-2400.612793,-218.872131,-371.877441,-2244.697266,-170.123413,3,2,"45959b056841cf0b"
-1392.452026,-2396.272949,-219.240295,-356.080444,-2214.218018,-172.130554,3,2,"45959b056841cf0b"
-593.988831,-2313.843262,-173.848694,-1403.140991,-2320.484131,-226.430664,2,3,"45959b056841cf0b"
-558.61554,-1160.952271,-167.96875,-240.024414,-2385.792969,-164.80957,3,2,"45959b056841cf0b"
-585.624878,-1548.376587,-167.96875,-546.027588,-1331.921021,-159.96875,2,3,"45959b056841cf0b"
-1118.507324,-2371.528076,-167.96875,-150.523743,-2154.857666,-123.109375,3,2,"45959b056841cf0b"
360.911743,-1703.247681,-192.420898,132.724442,-1444.899292,-175.96875,2,3,"45959b056841cf0b"
565.260559,-1592.609375,-263.96875,246.289963,-1461.458374,-175.96875,2,3,"45959b056841cf0b"
-850.893555,173.088226,-173.09375,-502.400635,-1988.938843,-179.96875,3,2,"45959b056841cf0b"
57.476685,-2019.72583,-39.96875,-999.61676,-2562.81543,-167.96875,2,3,"45959b056841cf0b"
57.654625,-2032.789185,-39.96875,-1034.5625,-2329.289307,-167.96875,2,3,"45959b056841cf0b"
-389.363525,-2205.205566,-174.41095,-749.772644,-1121.630615,-167.96875,2,3,"45959b056841cf0b"
-1842.845337,709.293884,-47.96875,-1452.897339,128.919891,-166.96875,2,3,"45959b056841cf0b"
-1884.867065,757.557983,-47.96875,-2224.96582,818.522888,-121.525146,2,3,"45959b056841cf0b"
-2198.467285,22.935316,-167.96875,-1605.662964,41.58007,-150.640625,3,2,"45959b056841cf0b"
-2281.615479,493.733551,-167.96875,-2311.421143,3.410388,-167.96875,2,3,"45959b056841cf0b"
160.031708,39.980919,-200.210815,702.516357,657.4552,-135.96875,2,3,"45959b056841cf0b"
1065.011475,-1068.340942,-263.444458,1376.470947,-795.23938,-167.96875,3,2,"45959b056841cf0b"
714.542297,-1183.311279,-258.000732,844.026367,-1061.424561,-261.214294,2,3,"45959b056841cf0b"
-304.237732,-933.37207,-165.983704,-956.632141,106.789932,-97.584534,2,3,"45959b056841cf0b"
248.310654,-1493.51062,-175.96875,-907.295044,-2563.595215,-35.96875,2,3,"45959b056841cf0b"
-773.898376,-1591.352051,-167.96875,-169.678589,-1815.558594,-167.96875,3,2,"45959b056841cf0b"
-87.029114,-1762.110962,-167.96875,-759.671387,-1598.492798,-167.96875,2,3,"45959b056841cf0b"
-1042.777588,-1321.454102,-163.276611,-128.471497,-1959.973755,-167.96875,3,2,"45959b056841cf0b"
-1172.694824,-635.508972,-167.96875,458.524841,-802.034241,-159.96875,3,2,"45959b056841cf0b"
-1732.5354,777.292908,-47.96875,-1238.151733,136.075058,-168.925781,2,3,"45959b056841cf0b"
-1208.71875,295.947998,-163.690979,-1742.949341,501.767334,-168.438477,3,2,"45959b056841cf0b"
-537.990051,-2240.176758,-177.90802,-1016.197449,-2380.328125,-167.96875,3,2,"45959b056841cf0b"
442.670959,-1520.059326,-233.297852,-263.37439,-1653.098877,-167.96875,2,3,"45959b056841cf0b"
-294.751709,-1512.13269,-164.646362,-138.776062,-2201.970703,-167.96875,2,3,"45959b056841cf0b"
-767.257935,-1751.728149,-179.96875,-839.810852,-1312.308105,-167.96875,2,3,"45959b056841cf0b"
87.081757,-1716.6698,-167.96875,-1045.806763,-2385.483643,-167.96875,2,3,"45959b056841cf0b"
-1089.134521,-2508.780518,-167.96875,46.954994,-1761.015625,-111.09375,3,2,"45959b056841cf0b"
-156.131714,-2124.0896,-167.96875,-1097.071533,-2496.740234,-167.96875,2,3,"45959b056841cf0b"
-709.17749,-1684.097656,-173.978394,-671.182922,-1322.425537,-167.96875,2,3,fd4642781bb75169
-759.292847,61.291054,-165.96875,-606.526855,-1984.52417,-179.96875,3,2,fd4642781bb75169
-769.806458,-2075.990723,-179.96875,174.423264,-1684.077026,-167.96875,3,2,fd4642781bb75169
-250.298828,-2267.179688,-97.96875,-1012.031677,-1313.364746,-159.129883,3,2,fd4642781bb75169
-1014.25708,-1336.925171,-163.020508,-314.562927,-1848.12793,-167.96875,2,3,fd4642781bb75169
-1021.046387,-1320.427246,-161.062439,-911.113159,-1511.696411,-167.96875,2,3,fd4642781bb75169
-877.072205,-1513.945435,-167.96875,-1017.151917,-1318.419556,-160.338684,3,2,fd4642781bb75169
19.942392,-2042.224365,-167.96875,-613.761597,-2348.182373,-171.67511,3,2,fd4642781bb75169
-1130.391968,-715.867554,-167.96875,471.173279,-228.271973,-159.96875,3,2,fd4642781bb75169
-1130.326416,-716.103394,-167.96875,289.105408,-299.999268,-166.789795,3,2,fd4642781bb75169
-1208.282227,-860.668945,-129.96875,-949.244934,-431.118042,-263.96875,3,2,fd4642781bb75169
-709.196899,-2148.179199,-179.96875,-689.504822,-927.821777,-220.054199,3,2,fd4642781bb75169
-1164.644165,-636.5802,-167.96875,-441.379028,-359.656311,-165.71936,3,2,fd4642781bb75169
-2384.824463,644.963806,-78.96875,-1336.008057,806.260254,-79.96875,3,2,fd4642781bb75169
-1017.33844,-343.292297,-364.318909,-941.147156,-706.048584,-263.96875,2,3,fd4642781bb75169
-1183.114502,-541.799438,-167.96875,-554.897461,-641.913208,-273.587524,3,2,fd4642781bb75169
434.400726,-508.832153,-159.96875,-1241.895142,-559.120789,-167.96875,2,3,fd4642781bb75169
-2009.128052,-33.142029,-165.71875,-2098.646729,829.77655,-43.96875,3,2,fd4642781bb75169
-2001.621826,-24.82019,-165.71875,-2154.101318,695.325256,-131.590088,3,2,fd4642781bb75169
-1398.658081,191.277695,-167.96875,-1736.231201,354.428009,-167.991821,3,2,fd4642781bb75169
-756.75354,-34.94281,-161.629333,-1041.579224,295.930878,-159.96875,2,3,fd4642781bb75169
-2169.139893,668.636292,-132.978455,-890.295288,146.556107,-172.563477,3,2,fd4642781bb75169
-507.312256,-1566.78833,-39.96875,293.5755,-1588.328857,-175.96875,3,2,fd4642781bb75169
-1952.812622,256.483246,-159.96875,-2153.296143,-4.625366,-167.232117,2,3,fd4642781bb75169
-1819.306885,-632.059204,-167.96875,-2137.682129,250.320709,-159.96875,3,2,fd4642781bb75169
-1714.803101,380.515472,-169.531921,-2028.281738,-630.279846,-167.96875,2,3,fd4642781bb75169
-2249.289062,-600.684937,-167.96875,-2415.9646,421.215912,-167.218384,3,2,fd4642781bb75169
-1808.30188,502.664124,-167.96875,-2064.770508,568.943298,-167.177673,2,3,fd4642781bb75169
-2030.15271,490.672455,-164.635925,-1830.962769,489.112823,-167.96875,3,2,fd4642781bb75169
496.684784,-1569.689941,-260.307495,-533.121887,-1618.421387,-39.968567,2,3,fd4642781bb75169
-809.096313,-1335.158447,-167.96875,-496.062805,-1512.280151,-39.96875,3,2,fd4642781bb75169
-285.334656,-1948.593994,-167.96875,-812.036438,-1334.064209,-167.96875,2,3,fd4642781bb75169
-1116.786377,-2496.963867,-167.96875,-279.141296,-1945.872559,-167.96875,3,2,fd4642781bb75169
-1146.227783,-2404.842285,-169.424133,63.408024,-2098.830322,-39.96875,3,2,fd4642781bb75169
-363.737976,-1596.70874,-167.96875,-1039.843628,-2544.954834,-167.96875,2,3,fd4642781bb75169
-1730.880859,-1962.412598,-267.089844,-1009.241211,-2531.81543,-167.96875,2,3,fd4642781bb75169
-511.678101,-1466.516235,-55.546997,-442.321899,-2241.720215,-173.518921,3,2,fd4642781bb75169
-520.689575,-1578.27002,-39.96875,-177.541321,-2123.169434,-167.96875,3,2,fd4642781bb75169
-1921.088135,759.723877,-47.96875,-2320.648682,426.250702,-167.96875,2,3,fd4642781bb75169
-2011.233765,661.93042,-43.96875,-1401.226196,163.219467,-166.910828,2,3,fd4642781bb75169
-2274.54126,-622.162354,-167.96875,-2415.354492,470.999268,-166.373962,3,2,fd4642781bb75169
-1931.741943,419.464569,-89.941528,-2366.398682,-385.596924,-167.96875,2,3,fd4642781bb75169
-1934.785522,-580.367554,-167.96875,-1914.880615,-174.162231,-165.96875,3,2,fd4642781bb75169
-1790.785645,-636.334167,-167.96875,-2119.816406,277.2659,-159.96875,3,2,fd4642781bb75169
-1750.867554,-1944.34668,-266.523071,-1605.321289,-717.305481,-167.96875,3,2,fd4642781bb75169
0.0,0.0,0.0,-911.096069,-305.297729,-167.361938,0,2,fd4642781bb75169
-1467.393433,664.101318,-47.96875,-1558.497314,859.801147,-15.96875,2,3,fd4642781bb75169
-204.640808,-345.8573,-163.96875,-143.500732,-464.655212,-167.057739,2,3,fd4642781bb75169
-1179.890381,-801.868225,-167.96875,-832.069458,-232.995972,-164.558777,3,2,fd4642781bb75169
-455.12146,358.053406,-132.710083,-783.629456,551.559509,-82.393433,3,2,fd4642781bb75169
-1083.128906,631.448425,-79.96875,-435.298523,423.150299,-119.494812,2,3,fd4642781bb75169
0.0,0.0,0.0,-851.238953,588.803467,-28.765625,0,2,fd4642781bb75169
0.0,0.0,0.0,-589.599548,615.933899,-74.6875,0,2,fd4642781bb75169
-533.392761,-1628.659424,-39.968506,470.337708,-1566.622437,-247.133911,3,2,fd4642781bb75169
128.908905,-804.972473,-167.96875,-707.960449,-795.319214,-263.96875,2,3,fd4642781bb75169
-524.183899,-1456.375854,-63.659302,133.814056,-2372.639404,-39.96875,3,2,fd4642781bb75169
-90.36261,-1642.750366,-167.96875,-496.064331,-1510.952393,-39.96875,2,3,fd4642781bb75169
-264.03125,-1504.029053,-163.971069,-293.62793,-1579.366821,-167.96875,3,2,fd4642781bb75169
283.219604,-1593.495483,-175.96875,-265.560181,-1638.442749,-167.96875,2,3,fd4642781bb75169
270.499329,-1544.868652,-175.96875,-81.133606,-1845.724609,-167.96875,2,3,fd4642781bb75169
-508.828125,-1584.081177,-39.96875,537.985718,-1602.883423,-263.96875,3,2,fd4642781bb75169
-48.629761,-1705.912231,-167.96875,-105.666199,-1436.608154,-72.175354,3,2,fd4642781bb75169
-1232.9646,-1456.421265,-157.872131,-716.393066,-1467.87207,-167.96875,3,2,fd4642781bb75169
-496.043579,-1448.682861,-69.813721,-1232.791016,-1448.299927,-158.615173,2,3,fd4642781bb75169
526.98938,-1569.089111,-263.96875,198.548309,-1450.11792,-175.96875,2,3,fd4642781bb75169
-858.92157,-81.766052,-167.996704,-607.002197,-451.457886,-167.950928,3,2,fd4642781bb75169
-885.272644,255.077377,-170.696533,-522.373413,-1972.402588,-179.96875,3,2,fd4642781bb75169
-573.696899,-2448.197754,-167.96875,-955.961487,-2518.863281,-104.96875,2,3,fd4642781bb75169
-541.001587,-2329.52002,-170.10022,-858.299072,-2266.921875,-172.878784,2,3,fd4642781bb75169
-2314.453857,-449.384155,-167.96875,-1602.579468,-638.695435,-167.96875,3,2,fd4642781bb75169
-825.954102,41.347862,-167.067932,-1780.950684,662.751831,-23.96875,3,2,fd4642781bb75169
-691.210571,-340.886292,-159.96875,-783.677612,17.186026,-166.692261,2,3,fd4642781bb75169
-2080.259033,445.178314,-159.96875,-1751.248657,611.960083,-169.625122,3,2,fd4642781bb75169
-864.55835,82.573677,-165.96875,-1959.905273,307.80127,-159.96875,2,3,fd4642781bb75169
-2267.622803,534.140015,-165.195068,-2414.118408,143.281723,-166.166382,2,3,fd4642781bb75169
-2277.277588,78.084091,-167.96875,-2259.919434,523.001892,-165.71875,3,2,fd4642781bb75169
-2142.75,-24.825378,-165.71875,-1951.682495,537.612854,-165.71875,3,2,fd4642781bb75169
-2075.023193,-209.036987,-167.232727,-2201.164795,5.150095,-167.96875,2,3,fd4642781bb75169
-2101.765381,167.927078,-159.96875,-2651.584717,240.981461,-164.25061,3,2,fd4642781bb75169
-1156.12854,-247.00238,-55.96875,-914.699951,-101.453857,-167.967407,3,2,fd4642781bb75169
-1182.528198,-208.201294,-54.8125,-877.217651,-88.574646,-168.00177,3,2,fd4642781bb75169
-972.689697,-56.053284,-167.96875,-1181.698364,-210.333496,-54.8125,2,3,fd4642781bb75169
-472.896362,-2235.766602,-175.406982,-823.743469,-8.50769,-168.697327,3,2,fd4642781bb75169
-911.591797,193.589798,-172.75415,-2188.380371,612.944397,-145.636169,2,3,fd4642781bb75169
-1057.231934,200.287704,-172.729919,-2250.890381,-39.242798,-165.71875,2,3,fd4642781bb75169
-1939.774902,514.568665,-167.96875,-2221.604004,-216.329102,-165.934265,2,3,fd4642781bb75169
-2317.20874,-252.279236,-167.902161,-1251.108765,273.765472,-165.404236,3,2,fd4642781bb75169
-2022.708984,-489.422607,-167.96875,-1648.031372,182.592407,-169.731201,3,2,fd4642781bb75169
-742.132568,-1689.491577,-174.517761,280.040741,-1558.011719,-175.96875,3,2,fd4642781bb75169
-611.690735,-1314.259888,-167.96875,-631.989014,-915.730408,-226.099854,3,2,fd4642781bb75169
113.272263,-1968.861572,-167.96875,-226.091675,-1813.242188,-167.96875,3,2,fd4642781bb75169
181.550858,-1715.181152,-167.96875,-456.394165,-1532.500977,-39.96875,2,3,fd4642781bb75169
133.556717,-1947.993286,-39.96875,-221.599365,-1756.181152,-167.96875,3,2,fd4642781bb75169
23.903345,-1915.449097,-39.96875,103.897842,-1419.415527,-175.96875,3,2,fd4642781bb75169
-1101.162598,-668.979187,-134.96875,-1289.883301,-1020.886169,-167.96875,2,3,fd4642781bb75169
48.975597,-2191.316406,-39.96875,-214.024109,-2137.527832,-169.549744,2,3,fd4642781bb75169
41.616459,-1418.067017,-173.730225,48.202961,-2194.388428,-39.96875,3,2,fd4642781bb75169
8.359203,-1526.825073,-170.404541,-296.721924,-1824.855957,-167.96875,3,2,fd4642781bb75169
-714.041504,-2379.248291,-173.370605,-753.945862,-1883.265381,-179.96875,3,2,fd4642781bb75169
-240.354187,-1784.046265,-167.96875,-266.580811,-1504.062988,-163.973877,3,2,fd4642781bb75169
-290.025391,-1835.146118,-167.96875,-1127.665161,-1329.716919,-167.833679,3,2,fd4642781bb75169
-549.467834,-354.762451,-167.903381,-803.618591,-2234.312744,-179.188599,2,3,fd4642781bb75169
34.478317,-1610.238159,-170.144775,-770.347778,-1690.176025,-174.586182,3,2,fd4642781bb75169
-703.891296,-1709.652466,-176.533813,31.861603,-1583.794189,-172.754761,2,3,fd4642781bb75169
58.414738,-1442.190552,-175.410034,-220.822632,-1805.370483,-167.96875,3,2,fd4642781bb75169
-598.624817,-2343.41626,-171.426025,41.753704,-1426.190063,-173.743958,2,3,fd4642781bb75169
-519.292664,-1633.10144,-39.968506,-221.088928,-2384.17627,-165.132874,3,2,fd4642781bb75169
-194.194946,-1848.634155,-167.96875,28.744495,-2212.29126,-39.96875,3,2,fd4642781bb75169
-206.452087,-2373.448242,-167.278503,-191.998169,-1850.971313,-167.96875,2,3,fd4642781bb75169
-267.34729,-2157.474854,-173.230713,-132.368042,-2303.621582,-167.96875,3,2,fd4642781bb75169
0.0,0.0,0.0,-267.55249,-2157.679688,-173.221619,0,3,fd4642781bb75169
-1909.806152,629.956055,-167.96875,-1787.39856,372.06073,-165.71875,3,2,fd4642781bb75169
-1955.921997,847.183777,-23.96875,-1969.607056,691.651001,-47.96875,3,2,fd4642781bb75169
-1969.69519,849.38678,-23.96875,-1968.878784,754.218933,-47.96875,3,2,fd4642781bb75169
-1426.189331,686.856567,-47.96875,-2181.412842,827.329346,-64.875,2,3,fd4642781bb75169
