"arme","temps_kill"
ak-47,59.546875
m4a1,65.546875
m4a1,66.5
ak-47,106.21875
ak-47,13.921875
m4a1,14.578125
ak-47,18.21875
mp9,21.015625
m4a1,27.8125
m4a1,35.0
mp9,52.265625
ak-47,107.78125
m4a1,114.5625
m4a1,14.234375
m4a1,94.96875
mp9,102.9375
m4a1,69.21875
m4a1,87.046875
ak-47,91.796875
ak-47,100.828125
ak-47,103.765625
ak-47,62.140625
awp,4.609375
m4a1,17.046875
ak-47,18.171875
ak-47,25.90625
m4a1,24.796875
ak-47,75.5
m4a1,81.296875
ak-47,82.390625
m4a1,83.546875
m4a1,84.6875
ak-47,66.484375
ak-47,94.125
ak-47,94.53125
ak-47,114.40625
ak-47,13.34375
ak-47,14.359375
ak-47,41.0625
ak-47,41.15625
m4a1,68.796875
m4a1,70.1875
ak-47,73.296875
awp,86.125
mp9,41.078125
m4a1,49.859375
m4a1,51.65625
ak-47,93.96875
awp,99.28125
awp,5.46875
ak-47,39.90625
awp,47.921875
awp,78.671875
awp,98.96875
awp,4.234375
m4a1,46.375
ak-47,56.953125
ak-47,82.203125
awp,108.28125
ak-47,71.03125
m4a1,73.671875
ak-47,80.609375
ak-47,40.671875
ak-47,64.3125
ak-47,66.734375
m4a1,69.875
m4a1,74.53125
ak-47,84.6875
ak-47,24.21875
ak-47,64.078125
awp,22.15625
m4a1,22.640625
awp,52.875
ak-47,55.078125
awp,55.234375
ak-47,56.8125
mp9,60.6875
ak-47,66.0
ak-47,68.4375
m4a1,9.828125
m4a1,43.453125
m4a1,88.28125
m4a1,97.4375
m4a1,55.015625
mp9,102.796875
mp9,104.78125
m4a1,105.875
m4a1,105.953125
m4a1,107.109375
m4a1,79.328125
m4a1,81.046875
m4a1,81.328125
m4a1,83.046875
m4a1,84.3125
m4a1,12.640625
m4a1,17.1875
m4a1,40.578125
m4a1,47.9375
ak-47,30.859375
ak-47,26.9375
ak-47,75.609375
ak-47,12.03125
ak-47,44.234375
ak-47,104.15625
ak-47,106.84375
m4a1,107.59375
m4a1,108.1875
ak-47,23.796875
m4a1,110.640625
awp,110.96875
m4a1,20.265625
awp,21.59375
m4a1,21.703125
awp,43.875
awp,45.359375
ak-47,21.390625
ak-47,34.40625
ak-47,56.90625
ak-47,27.1875
ak-47,50.0
m4a1,56.890625
ak-47,86.15625
ak-47,21.28125
m4a1,25.515625
m4a1,29.8125
ak-47,35.640625
m4a1,48.25
m4a1,57.546875
ak-47,9.359375
ak-47,19.140625
mp9,67.484375
ak-47,67.703125
mp9,70.15625
mp9,75.40625
ak-47,82.65625
m4a1,30.828125
awp,40.6875
ak-47,41.125
m4a1,71.59375
m4a1,77.484375
ak-47,77.75
ak-47,87.6875
ak-47,88.375
awp,61.671875
m4a1,94.625
m4a1,95.765625
mp9,97.4375
ak-47,29.109375
ak-47,34.953125
mp9,14.921875
ak-47,20.40625
m4a1,41.140625
m4a1,42.90625
ak-47,62.9375
ak-47,71.03125
awp,49.328125
ak-47,61.96875
ak-47,94.375
m4a1,95.671875
ak-47,96.59375
ak-47,99.546875
ak-47,99.8125
awp,110.53125
awp,112.5
mac-10,17.75
awp,21.609375
m4a1,22.671875
awp,29.203125
m4a1,33.25
m4a1,20.71875
awp,21.171875
ak-47,34.328125
m4a1,62.328125
m4a1,64.03125
ak-47,83.546875
mac-10,12.640625
m4a1,14.453125
mac-10,15.53125
mac-10,16.609375
m4a1,17.75
m4a1,45.78125
ak-47,44.359375
m4a1,51.3125
ak-47,52.140625
m4a1,64.609375
mac-10,70.390625
mac-10,37.234375
mac-10,37.453125
m4a1,38.90625
m4a1,39.109375
m4a1,39.40625
m4a1,33.15625
m4a1,38.578125
m4a1,50.53125
m4a1,53.125
m4a1,105.625
m4a1,107.390625
m4a1,27.8125
ak-47,38.4375
ak-47,39.65625
m4a1,44.78125
ak-47,45.578125
ak-47,48.125
ak-47,16.359375
ak-47,23.25
ak-47,23.4375
ak-47,30.546875
ak-47,36.640625
ak-47,70.921875
ak-47,77.171875
m4a1,19.296875
ak-47,20.859375
ak-47,47.703125
ak-47,71.390625
ak-47,72.9375
ak-47,43.421875
ak-47,62.21875
mp9,70.671875
mp9,74.4375
ak-47,77.1875
mp9,92.09375
ak-47,93.046875
ak-47,55.828125
ak-47,76.671875
ak-47,77.609375
ak-47,93.28125
ak-47,95.4375
ak-47,45.90625
m4a1,52.71875
ak-47,54.28125
m4a1,62.28125
m4a1,84.765625
awp,85.5625
ak-47,90.734375
mp9,66.5625
mp9,91.484375
mp9,101.3125
mp9,101.953125
mac-10,109.15625
m4a1,14.8125
m4a1,24.109375
m4a1,30.546875
m4a1,19.46875
m4a1,17.640625
m4a1,22.8125
m4a1,62.71875
ak-47,69.90625
m4a1,76.671875
ak-47,55.109375
awp,55.4375
ak-47,57.46875
awp,88.59375
ak-47,25.921875
ak-47,57.984375
awp,91.09375
awp,98.796875
awp,100.359375
ak-47,102.953125
awp,112.875
ak-47,114.390625
awp,15.84375
m4a1,49.140625
m4a1,57.4375
awp,66.9375
ak-47,68.140625
m4a1,70.015625
m4a1,83.171875
ak-47,83.96875
m4a1,104.4375
m4a1,30.15625
ak-47,78.984375
ak-47,82.0
mac-10,25.109375
mac-10,25.703125
ak-47,72.265625
ak-47,72.328125
ak-47,78.234375
awp,77.3125
m4a1,91.046875
ak-47,99.84375
ak-47,104.71875
awp,105.40625
m4a1,107.109375
m4a1,109.453125
awp,29.71875
ak-47,52.671875
ak-47,67.265625
ak-47,77.796875
ak-47,80.28125
ak-47,81.828125
awp,83.359375
ak-47,84.734375
ak-47,86.375
m4a1,88.0
ak-47,88.703125
ak-47,89.03125
ak-47,90.15625
awp,11.015625
awp,11.40625
ak-47,39.15625
m4a1,42.3125
ak-47,42.703125
ak-47,45.1875
m4a1,50.78125
ak-47,52.265625
awp,76.4375
ak-47,22.265625
mp9,26.265625
ak-47,82.296875
ak-47,83.015625
ak-47,87.5625
ak-47,110.4375
ak-47,11.28125
m4a1,20.703125
ak-47,21.53125
awp,29.0
ak-47,56.390625
m4a1,69.9375
ak-47,80.625
ak-47,88.796875
ak-47,30.21875
ak-47,32.140625
ak-47,34.40625
m4a1,35.828125
ak-47,38.34375
ak-47,84.53125
mp9,74.515625
m4a1,23.15625
m4a1,31.375
ak-47,93.5625
ak-47,101.484375
mp9,102.953125
mp9,103.046875
mp9,103.78125
mp9,106.96875
ak-47,13.890625
ak-47,19.71875
ak-47,26.84375
ak-47,27.25
ak-47,27.53125
m4a1,49.875
ak-47,62.0
ak-47,32.234375
mp9,71.109375
ak-47,77.5
ak-47,80.953125
ak-47,90.96875
ak-47,107.546875
ak-47,44.15625
ak-47,90.078125
m4a1,90.359375
m4a1,90.75
m4a1,91.453125
awp,11.59375
ak-47,21.15625
ak-47,22.40625
ak-47,78.390625
awp,103.53125
m4a1,39.453125
m4a1,39.65625
ak-47,40.15625
m4a1,101.78125
ak-47,31.890625
m4a1,35.65625
ak-47,35.984375
awp,47.4375
m4a1,48.03125
m4a1,51.34375
ak-47,60.0625
ak-47,84.265625
ak-47,88.65625
ak-47,55.234375
ak-47,70.34375
m4a1,97.109375
ak-47,104.46875
m4a1,77.390625
mp9,79.25
mp9,84.671875
ak-47,21.015625
ak-47,21.75
ak-47,28.578125
ak-47,56.1875
mac-10,57.875
m4a1,36.953125
ak-47,105.84375
m4a1,59.40625
m4a1,59.796875
m4a1,63.34375
m4a1,68.9375
ak-47,73.484375
m4a1,73.546875
ak-47,75.125
ak-47,81.3125
ak-47,87.984375
ak-47,77.8125
m4a1,78.328125
ak-47,79.984375
m4a1,92.75
m4a1,94.890625
ak-47,97.28125
ak-47,22.625
ak-47,24.921875
ak-47,26.71875
ak-47,38.03125
ak-47,41.625
ak-47,23.234375
ak-47,24.046875
ak-47,26.53125
m4a1,41.03125
ak-47,59.890625
awp,64.71875
m4a1,66.40625
awp,11.515625
m4a1,14.28125
awp,15.21875
ak-47,23.84375
ak-47,36.734375
ak-47,38.9375
m4a1,20.265625
ak-47,32.984375
awp,52.171875
ak-47,98.4375
awp,99.578125
ak-47,101.796875
ak-47,21.21875
m4a1,22.921875
m4a1,25.421875
ak-47,26.265625
awp,32.109375
ak-47,33.71875
m4a1,57.640625
awp,58.4375
ak-47,59.046875
m4a1,85.875
awp,99.859375
m4a1,105.890625
m4a1,110.375
ak-47,31.921875
ak-47,33.453125
awp,34.203125
ak-47,35.75
awp,43.421875
awp,50.125
awp,55.046875
ak-47,74.625
ak-47,25.890625
ak-47,26.234375
m4a1,45.15625
awp,53.953125
ak-47,57.78125
m4a1,24.28125
ak-47,25.140625
ak-47,27.03125
ak-47,36.9375
ak-47,46.3125
ak-47,65.796875
m4a1,26.328125
m4a1,35.78125
m4a1,37.4375
m4a1,41.953125
m4a1,47.703125
m4a1,19.203125
ak-47,34.234375
m4a1,61.8125
m4a1,65.578125
m4a1,69.96875
m4a1,13.390625
m4a1,13.875
m4a1,17.71875
m4a1,38.640625
m4a1,51.421875
ak-47,21.796875
ak-47,22.9375
ak-47,28.921875
ak-47,32.078125
m4a1,49.828125
m4a1,15.203125
ak-47,15.734375
ak-47,16.0
ak-47,18.71875
ak-47,19.875
ak-47,23.390625
m4a1,19.234375
m4a1,21.421875
m4a1,22.0
m4a1,27.15625
ak-47,40.65625
ak-47,41.71875
ak-47,57.21875
ak-47,60.796875
m4a1,14.3125
m4a1,14.40625
ak-47,18.3125
ak-47,59.25
ak-47,81.0625
ak-47,103.109375
m4a1,103.125
m4a1,103.71875
m4a1,103.828125
ak-47,104.0625
ak-47,9.65625
m4a1,17.46875
m4a1,28.828125
m4a1,31.25
ak-47,38.78125
ak-47,70.703125
ak-47,73.828125
m4a1,80.921875
m4a1,19.15625
ak-47,35.953125
m4a1,36.734375
ak-47,37.59375
m4a1,57.4375
m4a1,23.1875
ak-47,32.421875
m4a1,40.03125
m4a1,43.0625
ak-47,19.984375
ak-47,28.3125
ak-47,31.796875
ak-47,32.921875
ak-47,35.296875
ak-47,36.671875
mp9,34.59375
mp9,59.171875
mp9,60.265625
mp9,66.875
ak-47,42.09375
mac-10,45.484375
mp9,83.390625
ak-47,36.828125
ak-47,39.703125
ak-47,29.40625
m4a1,27.65625
m4a1,28.703125
m4a1,35.328125
ak-47,40.28125
ak-47,43.15625
m4a1,52.765625
ak-47,54.625
ak-47,63.03125
ak-47,75.390625
ak-47,79.015625
ak-47,79.921875
ak-47,87.859375
ak-47,91.25
m4a1,61.109375
awp,61.390625
m4a1,68.296875
ak-47,75.453125
m4a1,83.546875
ak-47,84.375
m4a1,105.1875
awp,18.390625
m4a1,28.859375
m4a1,30.03125
ak-47,30.09375
ak-47,63.734375
ak-47,76.515625
ak-47,78.171875
m4a1,8.25
awp,14.859375
ak-47,14.90625
m4a1,39.796875
ak-47,43.1875
ak-47,31.578125
ak-47,38.484375
ak-47,54.640625
ak-47,72.0625
m4a1,74.84375
m4a1,85.0
ak-47,85.375
m4a1,86.296875
ak-47,86.296875
ak-47,89.390625
awp,111.5
ak-47,38.734375
awp,42.0625
m4a1,86.109375
m4a1,86.875
ak-47,87.171875
m4a1,87.453125
m4a1,104.15625
ak-47,104.6875
mac-10,40.921875
m4a1,30.75
m4a1,64.609375
m4a1,66.390625
m4a1,71.921875
m4a1,73.40625
awp,38.09375
ak-47,40.890625
ak-47,49.21875
m4a1,49.734375
m4a1,52.046875
ak-47,52.328125
ak-47,26.015625
ak-47,26.515625
m4a1,55.828125
m4a1,14.859375
ak-47,15.421875
ak-47,24.6875
ak-47,38.3125
m4a1,39.75
m4a1,40.015625
ak-47,35.53125
ak-47,37.109375
ak-47,51.046875
ak-47,59.53125
awp,68.71875
awp,72.625
ak-47,86.828125
ak-47,92.15625
mp9,23.546875
m4a1,34.359375
m4a1,58.390625
m4a1,29.8125
m4a1,32.046875
awp,46.625
ak-47,12.96875
m4a1,13.140625
ak-47,15.34375
ak-47,50.25
ak-47,54.84375
m4a1,12.921875
ak-47,14.21875
ak-47,16.625
m4a1,81.53125
ak-47,81.5625
m4a1,82.75
ak-47,88.046875
mp9,28.640625
awp,35.921875
ak-47,37.5625
m4a1,52.734375
awp,60.71875
m4a1,66.296875
ak-47,74.0
ak-47,79.0
m4a1,48.15625
awp,51.390625
mac-10,57.390625
mac-10,58.578125
ak-47,93.40625
ak-47,105.9375
ak-47,19.078125
ak-47,21.859375
ak-47,23.3125
ak-47,24.484375
ak-47,25.375
m4a1,33.890625
ak-47,33.96875
m4a1,34.140625
m4a1,58.609375
mp9,75.8125
awp,92.046875
ak-47,35.40625
awp,46.734375
ak-47,60.265625
ak-47,61.65625
awp,70.96875
awp,77.171875
ak-47,19.4375
ak-47,22.078125
ak-47,23.09375
mac-10,45.390625
mac-10,51.25
mac-10,51.6875
mac-10,53.375
mac-10,72.015625
m4a1,18.21875
ak-47,69.53125
ak-47,71.0
ak-47,77.203125
ak-47,102.109375
mac-10,22.546875
ak-47,22.59375
mac-10,52.625
m4a1,15.015625
m4a1,15.40625
ak-47,20.984375
ak-47,36.921875
m4a1,38.859375
awp,59.328125
m4a1,61.390625
m4a1,66.796875
ak-47,68.28125
ak-47,69.390625
m4a1,85.8125
m4a1,17.015625
m4a1,50.359375
m4a1,62.6875
m4a1,66.984375
m4a1,71.859375
ak-47,44.21875
m4a1,45.375
ak-47,45.765625
awp,45.859375
m4a1,57.171875
ak-47,61.203125
ak-47,73.25
m4a1,80.453125
awp,59.1875
m4a1,62.421875
awp,66.09375
m4a1,68.609375
m4a1,68.96875
ak-47,46.8125
ak-47,48.03125
awp,55.09375
m4a1,91.375
ak-47,91.71875
ak-47,71.59375
ak-47,74.046875
m4a1,74.875
m4a1,74.875
awp,76.09375
awp,79.90625
awp,85.734375
awp,113.765625
awp,24.03125
ak-47,41.453125
ak-47,43.9375
ak-47,44.53125
awp,57.3125
ak-47,46.125
ak-47,63.203125
m4a1,64.3125
awp,4.109375
awp,36.765625
ak-47,43.5
awp,55.109375
awp,59.5625
awp,5.03125
awp,68.390625
m4a1,79.59375
ak-47,90.1875
ak-47,16.4375
ak-47,20.0625
ak-47,24.9375
mp9,36.375
ak-47,37.125
awp,43.15625
ak-47,78.03125
ak-47,13.15625
ak-47,13.546875
mac-10,16.8125
ak-47,11.546875
ak-47,31.71875
mp9,38.4375
ak-47,39.015625
awp,27.90625
m4a1,30.265625
awp,33.234375
m4a1,47.609375
awp,54.671875
m4a1,105.953125
ak-47,108.421875
ak-47,112.125
ak-47,112.3125
m4a1,112.921875
ak-47,29.546875
m4a1,84.109375
m4a1,85.40625
ak-47,87.21875
m4a1,92.328125
ak-47,98.140625
ak-47,99.3125
mp9,13.21875
ak-47,18.953125
ak-47,67.8125
ak-47,73.9375
m4a1,85.78125
m4a1,50.171875
ak-47,50.265625
ak-47,53.796875
ak-47,66.890625
m4a1,74.234375
m4a1,83.390625
awp,4.546875
awp,12.984375
awp,15.484375
awp,40.953125
m4a1,76.96875
awp,22.625
m4a1,86.140625
awp,14.015625
m4a1,53.75
m4a1,54.546875
ak-47,54.625
awp,56.921875
awp,103.5625
ak-47,108.484375
awp,66.0
awp,67.578125
awp,72.03125
awp,73.6875
ak-47,80.0
ak-47,83.734375
awp,17.84375
awp,50.359375
awp,51.046875
ak-47,67.328125
ak-47,75.859375
ak-47,79.34375
ak-47,32.234375
ak-47,39.21875
ak-47,44.5
ak-47,45.890625
ak-47,47.0
awp,52.90625
awp,83.5625
ak-47,82.265625
m4a1,88.4375
ak-47,94.75
ak-47,96.484375
awp,107.078125
ak-47,109.5
ak-47,103.0
m4a1,103.421875
awp,105.59375
m4a1,106.03125
ak-47,106.484375
m4a1,106.71875
ak-47,107.328125
awp,18.375
awp,30.203125
awp,38.34375
awp,81.640625
ak-47,84.703125
ak-47,88.328125
mac-10,34.09375
ak-47,8.234375
ak-47,30.171875
ak-47,45.046875
ak-47,87.03125
ak-47,89.984375
ak-47,102.359375
ak-47,103.515625
ak-47,104.875
m4a1,25.9375
ak-47,26.734375
ak-47,37.609375
awp,38.703125
ak-47,46.8125
ak-47,48.421875
ak-47,49.984375
ak-47,55.515625
m4a1,43.59375
m4a1,51.671875
m4a1,51.734375
m4a1,53.140625
m4a1,55.578125
m4a1,68.515625
awp,7.171875
m4a1,18.34375
ak-47,22.15625
m4a1,31.859375
ak-47,38.484375
ak-47,41.046875
m4a1,46.984375
m4a1,49.78125
awp,22.953125
m4a1,24.96875
m4a1,26.21875
ak-47,35.71875
m4a1,37.65625
ak-47,21.265625
m4a1,55.3125
awp,57.328125
ak-47,94.6875
ak-47,95.828125
ak-47,97.125
ak-47,99.21875
m4a1,24.3125
ak-47,24.9375
awp,33.796875
ak-47,56.1875
ak-47,79.53125
m4a1,99.5
m4a1,20.546875
ak-47,23.109375
ak-47,25.609375
ak-47,27.546875
ak-47,48.8125
ak-47,60.75
ak-47,66.359375
ak-47,31.90625
m4a1,41.03125
m4a1,71.625
ak-47,75.953125
m4a1,76.484375
awp,80.53125
m4a1,8.375
m4a1,9.0
m4a1,11.21875
m4a1,12.265625
m4a1,14.9375
awp,7.328125
ak-47,8.28125
awp,39.1875
m4a1,39.796875
m4a1,41.8125
ak-47,44.359375
ak-47,46.421875
m4a1,47.859375
awp,21.671875
m4a1,31.015625
m4a1,33.234375
m4a1,38.0625
m4a1,76.921875
ak-47,18.203125
ak-47,39.3125
m4a1,44.484375
m4a1,87.390625
ak-47,93.71875
m4a1,96.96875
ak-47,100.734375
ak-47,109.859375
awp,113.765625
awp,38.0
m4a1,58.5625
m4a1,99.28125
ak-47,101.3125
ak-47,48.21875
ak-47,49.125
ak-47,50.640625
awp,52.921875
awp,56.359375
ak-47,17.515625
m4a1,17.6875
ak-47,18.265625
ak-47,30.640625
awp,32.09375
m4a1,17.609375
awp,52.75
ak-47,56.5625
ak-47,56.9375
ak-47,63.140625
m4a1,34.96875
awp,37.109375
m4a1,39.8125
ak-47,44.4375
ak-47,47.78125
ak-47,60.40625
awp,76.15625
ak-47,86.640625
awp,7.1875
ak-47,23.0
ak-47,23.8125
ak-47,26.0
ak-47,32.265625
ak-47,36.734375
m4a1,43.125
m4a1,45.1875
m4a1,49.25
mp9,50.609375
m4a1,70.265625
m4a1,22.078125
m4a1,40.828125
m4a1,41.125
m4a1,54.21875
ak-47,13.1875
ak-47,13.390625
ak-47,18.3125
m4a1,62.578125
m4a1,11.0625
ak-47,20.109375
m4a1,21.921875
ak-47,21.953125
awp,39.453125
m4a1,44.46875
m4a1,54.59375
ak-47,12.765625
ak-47,17.0
ak-47,18.453125
ak-47,21.890625
ak-47,23.015625
awp,31.734375
m4a1,16.84375
ak-47,32.21875
ak-47,75.078125
ak-47,79.609375
m4a1,70.59375
ak-47,78.0625
ak-47,82.453125
m4a1,104.421875
m4a1,38.078125
awp,42.34375
awp,44.078125
ak-47,48.75
ak-47,59.0
ak-47,77.6875
ak-47,83.5
m4a1,85.921875
m4a1,51.359375
ak-47,54.0
m4a1,68.28125
ak-47,70.78125
ak-47,71.96875
mp9,67.328125
mp9,68.078125
mp9,68.875
mp9,100.890625
m4a1,10.234375
m4a1,11.125
m4a1,27.546875
m4a1,31.0625
ak-47,32.484375
m4a1,33.078125
m4a1,29.5
m4a1,30.53125
m4a1,30.984375
m4a1,31.5
m4a1,31.796875
ak-47,18.28125
ak-47,21.96875
ak-47,22.765625
ak-47,25.46875
ak-47,26.21875
m4a1,49.171875
ak-47,54.703125
m4a1,54.875
m4a1,56.953125
ak-47,11.25
m4a1,11.796875
ak-47,12.453125
ak-47,13.71875
m4a1,29.984375
m4a1,16.015625
m4a1,19.625
ak-47,25.328125
mp9,46.96875
mp9,48.046875
m4a1,50.875
ak-47,61.828125
m4a1,68.921875
awp,32.84375
m4a1,65.65625
ak-47,76.578125
m4a1,78.3125
awp,81.03125
ak-47,81.34375
mac-10,22.046875
mac-10,58.828125
mac-10,69.125
m4a1,18.9375
mac-10,22.734375
mac-10,23.59375
m4a1,26.6875
m4a1,39.25
m4a1,46.203125
m4a1,61.65625
m4a1,62.34375
m4a1,67.46875
awp,13.046875
m4a1,74.15625
ak-47,75.046875
ak-47,89.953125
ak-47,91.046875
awp,99.015625
ak-47,70.640625
m4a1,72.859375
m4a1,74.078125
m4a1,75.9375
m4a1,75.953125
awp,14.328125
awp,87.984375
ak-47,90.6875
ak-47,96.3125
ak-47,101.046875
m4a1,12.3125
ak-47,12.3125
mp9,63.453125
awp,65.90625
ak-47,98.328125
ak-47,101.234375
ak-47,101.421875
ak-47,54.625
ak-47,56.625
mp9,57.359375
ak-47,58.421875
m4a1,58.46875
m4a1,78.921875
ak-47,79.6875
ak-47,80.34375
m4a1,80.765625
m4a1,97.9375
m4a1,98.640625
m4a1,99.484375
ak-47,99.890625
m4a1,108.859375
ak-47,113.75
awp,13.296875
ak-47,45.125
ak-47,46.390625
m4a1,46.71875
ak-47,64.03125
awp,73.6875
m4a1,30.328125
mac-10,42.875
m4a1,29.46875
m4a1,29.5625
m4a1,31.1875
m4a1,34.625
m4a1,37.734375
mp9,34.21875
mp9,35.609375
m4a1,57.875
ak-47,13.078125
ak-47,14.8125
ak-47,15.328125
awp,10.28125
awp,76.578125
ak-47,77.25
ak-47,80.0
m4a1,92.625
m4a1,98.75
ak-47,15.03125
awp,23.453125
awp,92.25
awp,92.25
awp,105.859375
ak-47,90.921875
awp,93.125
awp,93.125
ak-47,95.375
ak-47,101.0
ak-47,15.71875
ak-47,17.375
m4a1,20.453125
ak-47,98.3125
ak-47,106.453125
ak-47,107.828125
ak-47,111.265625
mac-10,56.171875
m4a1,24.375
ak-47,33.671875
m4a1,34.0
m4a1,38.921875
m4a1,66.578125
ak-47,75.8125
ak-47,77.125
ak-47,77.453125
ak-47,79.15625
m4a1,89.0
m4a1,37.953125
m4a1,41.765625
m4a1,80.421875
m4a1,88.703125
m4a1,89.84375
m4a1,18.65625
m4a1,24.6875
m4a1,26.421875
m4a1,27.015625
m4a1,47.59375
m4a1,29.6875
ak-47,81.1875
awp,85.421875
ak-47,93.96875
ak-47,94.71875
awp,106.96875
ak-47,113.046875
m4a1,11.96875
ak-47,15.921875
m4a1,18.25
ak-47,18.96875
ak-47,19.109375
m4a1,20.25
ak-47,21.15625
m4a1,22.90625
ak-47,30.59375
m4a1,29.4375
m4a1,95.59375
ak-47,96.734375
m4a1,98.171875
ak-47,98.34375
m4a1,107.375
ak-47,54.0
m4a1,54.828125
m4a1,55.5
ak-47,56.078125
ak-47,56.875
ak-47,12.546875
ak-47,15.125
ak-47,32.046875
ak-47,35.796875
ak-47,36.75
ak-47,11.796875
m4a1,29.046875
m4a1,61.84375
ak-47,63.3125
m4a1,64.890625
m4a1,68.171875
ak-47,69.0
ak-47,77.265625
mp9,17.796875
mp9,18.84375
m4a1,33.875
m4a1,35.78125
m4a1,60.203125
mp9,39.09375
ak-47,45.4375
ak-47,45.484375
m4a1,46.28125
m4a1,46.28125
ak-47,51.109375
ak-47,94.265625
ak-47,111.21875
awp,27.046875
m4a1,27.84375
m4a1,30.1875
m4a1,48.734375
awp,52.984375
ak-47,28.3125
m4a1,29.03125
ak-47,32.046875
awp,35.015625
ak-47,77.078125
ak-47,78.734375
awp,80.46875
m4a1,49.609375
m4a1,72.90625
awp,73.015625
awp,78.484375
ak-47,12.65625
m4a1,14.125
ak-47,20.0
ak-47,20.203125
ak-47,28.375
ak-47,37.375
awp,68.796875
awp,79.90625
awp,14.328125
m4a1,34.984375
m4a1,36.875
ak-47,38.03125
ak-47,52.046875
m4a1,63.21875
ak-47,65.5
m4a1,72.015625
ak-47,14.171875
m4a1,21.203125
awp,31.09375
m4a1,66.09375
m4a1,70.890625
mac-10,77.3125
ak-47,96.3125
ak-47,15.53125
ak-47,16.96875
mac-10,42.796875
awp,23.359375
m4a1,33.203125
m4a1,33.65625
m4a1,34.1875
m4a1,35.96875
m4a1,41.0625
awp,46.25
m4a1,48.796875
m4a1,50.03125
awp,92.203125
ak-47,23.765625
awp,24.59375
awp,30.71875
ak-47,31.296875
awp,39.109375
ak-47,21.90625
awp,33.78125
m4a1,59.3125
ak-47,79.265625
ak-47,86.265625
ak-47,93.859375
ak-47,95.65625
ak-47,101.546875
ak-47,11.171875
awp,14.84375
m4a1,27.578125
ak-47,32.765625
ak-47,46.40625
ak-47,49.609375
ak-47,37.546875
m4a1,37.546875
m4a1,39.078125
ak-47,40.515625
ak-47,56.734375
m4a1,18.359375
m4a1,19.28125
ak-47,12.515625
ak-47,64.03125
ak-47,65.6875
ak-47,65.78125
ak-47,74.375
awp,81.0
m4a1,81.78125
m4a1,82.5
awp,67.796875
m4a1,67.84375
m4a1,69.40625
ak-47,69.546875
awp,71.46875
m4a1,78.640625
m4a1,83.03125
m4a1,41.84375
ak-47,51.734375
ak-47,57.28125
mac-10,41.109375
m4a1,41.875
m4a1,42.890625
m4a1,45.953125
m4a1,47.09375
m4a1,78.546875
m4a1,56.25
m4a1,59.65625
m4a1,88.890625
m4a1,91.5625
m4a1,109.015625
ak-47,29.015625
m4a1,60.25
ak-47,60.96875
ak-47,76.328125
m4a1,76.78125
ak-47,93.9375
ak-47,96.328125
m4a1,97.703125
ak-47,97.875
awp,3.953125
ak-47,83.4375
ak-47,84.078125
ak-47,86.15625
ak-47,8.25
m4a1,37.984375
ak-47,41.46875
ak-47,81.171875
ak-47,82.15625
ak-47,87.765625
ak-47,75.0
ak-47,75.9375
ak-47,78.703125
m4a1,82.578125
ak-47,83.328125
ak-47,89.015625
m4a1,19.625
m4a1,23.625
m4a1,24.09375
m4a1,27.125
m4a1,56.953125
m4a1,59.46875
m4a1,63.21875
m4a1,64.3125
m4a1,64.609375
m4a1,91.859375
ak-47,18.8125
ak-47,19.3125
ak-47,29.59375
m4a1,30.859375
m4a1,32.0625
m4a1,32.34375
ak-47,32.671875
ak-47,33.703125
ak-47,22.796875
m4a1,26.96875
ak-47,27.703125
ak-47,31.359375
ak-47,56.609375
ak-47,54.046875
ak-47,55.703125
ak-47,71.59375
m4a1,21.4375
m4a1,27.78125
m4a1,28.375
ak-47,28.609375
ak-47,28.921875
ak-47,33.75
ak-47,46.4375
ak-47,53.921875
ak-47,28.90625
m4a1,32.046875
ak-47,36.546875
m4a1,36.59375
ak-47,38.3125
m4a1,92.515625
m4a1,35.21875
ak-47,39.25
awp,42.75
ak-47,48.390625
awp,70.0
ak-47,82.546875
ak-47,89.296875
awp,75.421875
ak-47,75.609375
ak-47,78.6875
ak-47,61.28125
m4a1,67.296875
m4a1,72.046875
ak-47,74.484375
ak-47,76.484375
ak-47,43.046875
ak-47,43.734375
ak-47,60.25
m4a1,62.1875
ak-47,62.890625
awp,83.6875
ak-47,87.59375
ak-47,89.453125
ak-47,24.359375
m4a1,28.734375
m4a1,29.71875
awp,32.859375
m4a1,51.46875
m4a1,51.90625
ak-47,20.1875
awp,25.015625
m4a1,25.140625
ak-47,28.109375
ak-47,31.953125
m4a1,33.6875
ak-47,33.953125
ak-47,35.421875
ak-47,30.609375
awp,39.171875
awp,48.9375
m4a1,50.96875
ak-47,62.78125
ak-47,45.484375
mac-10,52.734375
ak-47,55.234375
ak-47,83.46875
ak-47,13.59375
ak-47,27.859375
ak-47,30.90625
ak-47,35.4375
ak-47,74.734375
m4a1,47.921875
ak-47,52.515625
ak-47,56.15625
ak-47,57.875
m4a1,48.296875
m4a1,51.3125
m4a1,101.828125
ak-47,104.71875
m4a1,18.53125
ak-47,22.09375
ak-47,22.359375
ak-47,27.71875
ak-47,29.203125
ak-47,32.765625
ak-47,32.828125
ak-47,64.015625
ak-47,16.015625
m4a1,28.578125
ak-47,46.828125
ak-47,55.59375
ak-47,56.578125
ak-47,74.28125
ak-47,78.375
m4a1,22.0
m4a1,22.90625
ak-47,24.140625
ak-47,27.453125
ak-47,33.5
ak-47,48.171875
