"match_checksum","number","winner_side"
ef0a2055d4debc35,1,2
ef0a2055d4debc35,2,2
ef0a2055d4debc35,3,2
ef0a2055d4debc35,4,2
ef0a2055d4debc35,5,3
ef0a2055d4debc35,6,2
ef0a2055d4debc35,7,2
ef0a2055d4debc35,8,2
ef0a2055d4debc35,9,2
ef0a2055d4debc35,10,2
ef0a2055d4debc35,11,2
ef0a2055d4debc35,12,2
cce09abab8ab8363,1,3
cce09abab8ab8363,2,3
cce09abab8ab8363,3,3
cce09abab8ab8363,4,3
cce09abab8ab8363,5,3
cce09abab8ab8363,6,3
cce09abab8ab8363,7,3
cce09abab8ab8363,8,3
cce09abab8ab8363,9,3
cce09abab8ab8363,10,3
cce09abab8ab8363,11,3
cce09abab8ab8363,12,3
"62445b77e1210be9",1,3
"62445b77e1210be9",2,3
"62445b77e1210be9",3,3
"62445b77e1210be9",4,3
"62445b77e1210be9",5,2
"62445b77e1210be9",6,2
"62445b77e1210be9",7,2
"62445b77e1210be9",8,2
"62445b77e1210be9",9,3
"62445b77e1210be9",10,2
"62445b77e1210be9",11,3
"62445b77e1210be9",12,3
"91043e961834be5c",1,2
"91043e961834be5c",2,2
"91043e961834be5c",3,2
"91043e961834be5c",4,2
"91043e961834be5c",5,2
"91043e961834be5c",6,2
"91043e961834be5c",7,2
"91043e961834be5c",8,2
"91043e961834be5c",9,2
"91043e961834be5c",10,3
"91043e961834be5c",11,2
"91043e961834be5c",12,3
"2c61e42af43466e6",1,3
"2c61e42af43466e6",2,3
"2c61e42af43466e6",3,3
"2c61e42af43466e6",4,3
"2c61e42af43466e6",5,3
"2c61e42af43466e6",6,3
"2c61e42af43466e6",7,3
"2c61e42af43466e6",8,3
"2c61e42af43466e6",9,3
"2c61e42af43466e6",10,3
"2c61e42af43466e6",11,3
"2c61e42af43466e6",12,3
"387f04e3e824906a",1,2
"387f04e3e824906a",2,2
"387f04e3e824906a",3,3
"387f04e3e824906a",4,2
"387f04e3e824906a",5,2
"387f04e3e824906a",6,2
"387f04e3e824906a",7,2
"387f04e3e824906a",8,3
"387f04e3e824906a",9,3
"387f04e3e824906a",10,2
"387f04e3e824906a",11,3
"387f04e3e824906a",12,3
"9bf0eddddeed8ff7",1,2
"9bf0eddddeed8ff7",2,2
"9bf0eddddeed8ff7",3,3
"9bf0eddddeed8ff7",4,3
"9bf0eddddeed8ff7",5,3
"9bf0eddddeed8ff7",6,3
"9bf0eddddeed8ff7",7,3
"9bf0eddddeed8ff7",8,3
"9bf0eddddeed8ff7",9,3
"9bf0eddddeed8ff7",10,2
"9bf0eddddeed8ff7",11,3
"9bf0eddddeed8ff7",12,3
eae6dc83883100f7,1,3
eae6dc83883100f7,2,3
eae6dc83883100f7,3,2
eae6dc83883100f7,4,2
eae6dc83883100f7,5,2
eae6dc83883100f7,6,2
eae6dc83883100f7,7,2
eae6dc83883100f7,8,3
eae6dc83883100f7,9,3
eae6dc83883100f7,10,3
eae6dc83883100f7,11,2
eae6dc83883100f7,12,3
"6453198612798e06",1,2
"6453198612798e06",2,2
"6453198612798e06",3,3
"6453198612798e06",4,3
"6453198612798e06",5,3
"6453198612798e06",6,2
"6453198612798e06",7,3
"6453198612798e06",8,3
"6453198612798e06",9,2
"6453198612798e06",10,3
"6453198612798e06",11,2
"6453198612798e06",12,2
"2f0c34cd76cb0d68",1,2
"2f0c34cd76cb0d68",2,2
"2f0c34cd76cb0d68",3,2
"2f0c34cd76cb0d68",4,3
"2f0c34cd76cb0d68",5,3
"2f0c34cd76cb0d68",6,3
"2f0c34cd76cb0d68",7,3
"2f0c34cd76cb0d68",8,3
"2f0c34cd76cb0d68",9,3
"2f0c34cd76cb0d68",10,3
"2f0c34cd76cb0d68",11,2
"2f0c34cd76cb0d68",12,2
d023384934f11de9,1,3
d023384934f11de9,2,2
d023384934f11de9,3,2
d023384934f11de9,4,2
d023384934f11de9,5,3
d023384934f11de9,6,3
d023384934f11de9,7,2
d023384934f11de9,8,2
d023384934f11de9,9,2
d023384934f11de9,10,3
d023384934f11de9,11,3
d023384934f11de9,12,2
"55bb74eeb004bfcd",1,2
"55bb74eeb004bfcd",2,2
"55bb74eeb004bfcd",3,2
"55bb74eeb004bfcd",4,2
"55bb74eeb004bfcd",5,3
"55bb74eeb004bfcd",6,3
"55bb74eeb004bfcd",7,3
"55bb74eeb004bfcd",8,3
"55bb74eeb004bfcd",9,2
"55bb74eeb004bfcd",10,2
"55bb74eeb004bfcd",11,2
"55bb74eeb004bfcd",12,3
e9bbf2ce87ebb9e5,1,2
e9bbf2ce87ebb9e5,2,2
e9bbf2ce87ebb9e5,3,3
e9bbf2ce87ebb9e5,4,2
e9bbf2ce87ebb9e5,5,2
e9bbf2ce87ebb9e5,6,2
"616a486dd559b3ab",1,3
"616a486dd559b3ab",2,2
"616a486dd559b3ab",3,2
"616a486dd559b3ab",4,2
"616a486dd559b3ab",5,2
"616a486dd559b3ab",6,2
"616a486dd559b3ab",7,2
"616a486dd559b3ab",8,2
"616a486dd559b3ab",9,3
"616a486dd559b3ab",10,2
"616a486dd559b3ab",11,2
"5e04d12b8d884d33",1,2
"5e04d12b8d884d33",2,2
"2f0d782c4c89b6aa",1,2
"2f0d782c4c89b6aa",2,3
"2f0d782c4c89b6aa",3,3
"2f0d782c4c89b6aa",4,3
"2f0d782c4c89b6aa",5,3
"2f0d782c4c89b6aa",6,3
"2f0d782c4c89b6aa",7,2
"2f0d782c4c89b6aa",8,3
"2f0d782c4c89b6aa",9,3
"2f0d782c4c89b6aa",10,2
"2f0d782c4c89b6aa",11,2
"2f0d782c4c89b6aa",12,3
"8ba463dcb9448fb7",1,2
"8ba463dcb9448fb7",2,2
"8ba463dcb9448fb7",3,2
"8ba463dcb9448fb7",4,2
"8ba463dcb9448fb7",5,2
"8ba463dcb9448fb7",6,2
"8ba463dcb9448fb7",7,2
"8ba463dcb9448fb7",8,2
"8ba463dcb9448fb7",9,2
"8ba463dcb9448fb7",10,2
"44bbd5e76428761",1,2
"44bbd5e76428761",2,2
"44bbd5e76428761",3,2
"44bbd5e76428761",4,2
"44bbd5e76428761",5,3
"44bbd5e76428761",6,2
"44bbd5e76428761",7,3
"44bbd5e76428761",8,3
"44bbd5e76428761",9,3
"44bbd5e76428761",10,2
"44bbd5e76428761",11,2
"44bbd5e76428761",12,3
aefbb00921cba058,1,3
aefbb00921cba058,2,2
aefbb00921cba058,3,2
aefbb00921cba058,4,2
aefbb00921cba058,5,2
aefbb00921cba058,6,3
aefbb00921cba058,7,3
aefbb00921cba058,8,3
aefbb00921cba058,9,3
aefbb00921cba058,10,2
aefbb00921cba058,11,3
aefbb00921cba058,12,3
d580b4141bd005e6,1,2
d580b4141bd005e6,2,2
d580b4141bd005e6,3,2
d580b4141bd005e6,4,3
d580b4141bd005e6,5,3
d580b4141bd005e6,6,3
d580b4141bd005e6,7,3
d580b4141bd005e6,8,3
d580b4141bd005e6,9,2
d580b4141bd005e6,10,2
d580b4141bd005e6,11,2
d580b4141bd005e6,12,3
"2a4000e42a26bb5c",1,3
"2a4000e42a26bb5c",2,3
"2a4000e42a26bb5c",3,3
"2a4000e42a26bb5c",4,2
"2a4000e42a26bb5c",5,2
"2a4000e42a26bb5c",6,2
"2a4000e42a26bb5c",7,2
"2a4000e42a26bb5c",8,3
"2a4000e42a26bb5c",9,2
"2a4000e42a26bb5c",10,2
"2a4000e42a26bb5c",11,3
"2a4000e42a26bb5c",12,2
"7a90d0854306e8b9",1,3
"7a90d0854306e8b9",2,2
"7a90d0854306e8b9",3,3
"7a90d0854306e8b9",4,3
"7a90d0854306e8b9",5,3
"7a90d0854306e8b9",6,3
"7a90d0854306e8b9",7,3
"7a90d0854306e8b9",8,2
"7a90d0854306e8b9",9,3
"7a90d0854306e8b9",10,2
"7a90d0854306e8b9",11,2
"7a90d0854306e8b9",12,3
"1ecc6fdb1ad6756c",1,3
"1ecc6fdb1ad6756c",2,2
"1ecc6fdb1ad6756c",3,2
"1ecc6fdb1ad6756c",4,2
"1ecc6fdb1ad6756c",5,2
"1ecc6fdb1ad6756c",6,2
"1ecc6fdb1ad6756c",7,2
"1ecc6fdb1ad6756c",8,2
"1ecc6fdb1ad6756c",9,2
"1ecc6fdb1ad6756c",10,2
"1ecc6fdb1ad6756c",11,2
"1ecc6fdb1ad6756c",12,2
"826ad4f39da55f0",1,3
"826ad4f39da55f0",2,3
"826ad4f39da55f0",3,3
"826ad4f39da55f0",4,2
"826ad4f39da55f0",5,3
"826ad4f39da55f0",6,3
"826ad4f39da55f0",7,3
"826ad4f39da55f0",8,3
"826ad4f39da55f0",9,3
"826ad4f39da55f0",10,3
"826ad4f39da55f0",11,3
"826ad4f39da55f0",12,3
"6aca9ea7f4956b5c",1,2
"6aca9ea7f4956b5c",2,2
"6aca9ea7f4956b5c",3,2
"6aca9ea7f4956b5c",4,3
"6aca9ea7f4956b5c",5,3
"6aca9ea7f4956b5c",6,3
"6aca9ea7f4956b5c",7,2
"6aca9ea7f4956b5c",8,2
"6aca9ea7f4956b5c",9,3
"6aca9ea7f4956b5c",10,3
"6aca9ea7f4956b5c",11,3
"6aca9ea7f4956b5c",12,3
"3e4cf0c48bb4395b",1,3
"3e4cf0c48bb4395b",2,3
"3e4cf0c48bb4395b",3,3
"3e4cf0c48bb4395b",4,3
"3e4cf0c48bb4395b",5,3
"3e4cf0c48bb4395b",6,3
"3e4cf0c48bb4395b",7,3
"3e4cf0c48bb4395b",8,3
"3e4cf0c48bb4395b",9,3
"3e4cf0c48bb4395b",10,3
"3e4cf0c48bb4395b",11,3
"3e4cf0c48bb4395b",12,3
"429989c4d318ba58",1,3
"429989c4d318ba58",2,3
"429989c4d318ba58",3,3
"429989c4d318ba58",4,3
"429989c4d318ba58",5,3
"429989c4d318ba58",6,2
"429989c4d318ba58",7,2
"429989c4d318ba58",8,2
"429989c4d318ba58",9,2
"429989c4d318ba58",10,3
"429989c4d318ba58",11,3
"429989c4d318ba58",12,3
"14b70b5c45febf48",1,3
"14b70b5c45febf48",2,3
"14b70b5c45febf48",3,2
"14b70b5c45febf48",4,2
"14b70b5c45febf48",5,2
"14b70b5c45febf48",6,2
"14b70b5c45febf48",7,2
"14b70b5c45febf48",8,2
"14b70b5c45febf48",9,3
"14b70b5c45febf48",10,2
"14b70b5c45febf48",11,2
"14b70b5c45febf48",12,2
e8f474c3c333dd85,1,2
e8f474c3c333dd85,2,2
e8f474c3c333dd85,3,2
e8f474c3c333dd85,4,3
e8f474c3c333dd85,5,3
e8f474c3c333dd85,6,3
e8f474c3c333dd85,7,3
e8f474c3c333dd85,8,3
e8f474c3c333dd85,9,2
e8f474c3c333dd85,10,2
e8f474c3c333dd85,11,2
e8f474c3c333dd85,12,3
"91b389a446a4dbd",1,2
"91b389a446a4dbd",2,2
"91b389a446a4dbd",3,2
"91b389a446a4dbd",4,2
"91b389a446a4dbd",5,2
"91b389a446a4dbd",6,2
"91b389a446a4dbd",7,2
"91b389a446a4dbd",8,2
"91b389a446a4dbd",9,2
"91b389a446a4dbd",10,2
"91b389a446a4dbd",11,3
"91b389a446a4dbd",12,2
"37a84f08a2399ebc",1,3
"37a84f08a2399ebc",2,3
"37a84f08a2399ebc",3,3
"37a84f08a2399ebc",4,3
"37a84f08a2399ebc",5,3
"37a84f08a2399ebc",6,2
"37a84f08a2399ebc",7,3
"37a84f08a2399ebc",8,3
"37a84f08a2399ebc",9,3
"37a84f08a2399ebc",10,2
"37a84f08a2399ebc",11,3
"37a84f08a2399ebc",12,2
"7074e878a9d9d9d2",1,3
"7074e878a9d9d9d2",2,3
"7074e878a9d9d9d2",3,3
"7074e878a9d9d9d2",4,3
"7074e878a9d9d9d2",5,3
"7074e878a9d9d9d2",6,3
"7074e878a9d9d9d2",7,3
"7074e878a9d9d9d2",8,3
"7074e878a9d9d9d2",9,3
"7074e878a9d9d9d2",10,3
"7074e878a9d9d9d2",11,3
"7074e878a9d9d9d2",12,2
a1d78f7cde4e833b,1,3
a1d78f7cde4e833b,2,3
a1d78f7cde4e833b,3,3
a1d78f7cde4e833b,4,2
a1d78f7cde4e833b,5,2
a1d78f7cde4e833b,6,2
a1d78f7cde4e833b,7,2
a1d78f7cde4e833b,8,2
a1d78f7cde4e833b,9,2
a1d78f7cde4e833b,10,2
a1d78f7cde4e833b,11,3
a1d78f7cde4e833b,12,2
c9b9157b5c59f89a,1,3
c9b9157b5c59f89a,2,3
c9b9157b5c59f89a,3,3
dc37112aceedfa21,1,3
dc37112aceedfa21,2,3
dc37112aceedfa21,3,3
dc37112aceedfa21,4,3
dc37112aceedfa21,5,3
fbfd61a8bfb2556,1,3
fbfd61a8bfb2556,2,2
fbfd61a8bfb2556,3,2
fbfd61a8bfb2556,4,2
fbfd61a8bfb2556,5,2
fbfd61a8bfb2556,6,3
fbfd61a8bfb2556,7,2
fbfd61a8bfb2556,8,3
fbfd61a8bfb2556,9,2
fbfd61a8bfb2556,10,3
fbfd61a8bfb2556,11,3
fbfd61a8bfb2556,12,2
c3f44fe1eab22c53,1,3
"87ce682ad0c8870c",1,2
"87ce682ad0c8870c",2,2
"87ce682ad0c8870c",3,3
"87ce682ad0c8870c",4,2
"87ce682ad0c8870c",5,2
"87ce682ad0c8870c",6,2
"87ce682ad0c8870c",7,2
"87ce682ad0c8870c",8,3
"87ce682ad0c8870c",9,2
"87ce682ad0c8870c",10,2
f7c9277945f487de,1,3
f7c9277945f487de,2,3
f7c9277945f487de,3,3
f7c9277945f487de,4,2
f7c9277945f487de,5,3
f7c9277945f487de,6,3
f7c9277945f487de,7,3
f7c9277945f487de,8,3
f7c9277945f487de,9,3
f7c9277945f487de,10,3
f7c9277945f487de,11,2
f7c9277945f487de,12,3
e84bb6eb99f991ea,1,2
e84bb6eb99f991ea,2,3
e84bb6eb99f991ea,3,3
e84bb6eb99f991ea,4,3
e84bb6eb99f991ea,5,3
e84bb6eb99f991ea,6,3
e84bb6eb99f991ea,7,3
e84bb6eb99f991ea,8,3
e84bb6eb99f991ea,9,3
e84bb6eb99f991ea,10,3
e84bb6eb99f991ea,11,3
e84bb6eb99f991ea,12,3
"5628916f864f3096",1,3
"5628916f864f3096",2,3
"5628916f864f3096",3,2
"5628916f864f3096",4,3
"5628916f864f3096",5,3
"5628916f864f3096",6,3
"5628916f864f3096",7,3
"5628916f864f3096",8,2
"5628916f864f3096",9,2
"5628916f864f3096",10,2
"5628916f864f3096",11,3
"5628916f864f3096",12,2
"2b156f6b9eaefa9f",3,2
"2b156f6b9eaefa9f",4,2
"2b156f6b9eaefa9f",5,2
"2b156f6b9eaefa9f",6,2
"2b156f6b9eaefa9f",7,3
"2b156f6b9eaefa9f",8,2
"2b156f6b9eaefa9f",9,2
"2b156f6b9eaefa9f",10,2
"2b156f6b9eaefa9f",11,2
"2b156f6b9eaefa9f",12,3
"810ebc215df37e73",1,2
"810ebc215df37e73",2,2
"810ebc215df37e73",3,2
"810ebc215df37e73",4,2
"810ebc215df37e73",5,2
"810ebc215df37e73",6,2
"810ebc215df37e73",7,3
"810ebc215df37e73",8,3
"810ebc215df37e73",9,2
"810ebc215df37e73",10,2
"810ebc215df37e73",11,2
"810ebc215df37e73",12,3
"6001a40aad334cc",1,3
"6001a40aad334cc",2,3
"6001a40aad334cc",3,2
"6001a40aad334cc",4,2
"6001a40aad334cc",5,2
"6001a40aad334cc",6,2
"6001a40aad334cc",7,2
"6001a40aad334cc",8,2
"6001a40aad334cc",9,3
"6001a40aad334cc",10,2
"6001a40aad334cc",11,2
"6001a40aad334cc",12,3
cb0cc59f3947d2f8,1,3
cb0cc59f3947d2f8,2,3
cb0cc59f3947d2f8,3,2
cb0cc59f3947d2f8,4,2
cb0cc59f3947d2f8,5,2
cb0cc59f3947d2f8,6,3
cb0cc59f3947d2f8,7,3
cb0cc59f3947d2f8,8,3
cb0cc59f3947d2f8,9,3
cb0cc59f3947d2f8,10,3
cb0cc59f3947d2f8,11,3
cb0cc59f3947d2f8,12,2
"61c59eecc0f9f095",1,3
"61c59eecc0f9f095",2,2
"61c59eecc0f9f095",3,3
"61c59eecc0f9f095",4,2
"61c59eecc0f9f095",5,2
"61c59eecc0f9f095",6,3
"61c59eecc0f9f095",7,3
"61c59eecc0f9f095",8,3
"61c59eecc0f9f095",9,2
"61c59eecc0f9f095",10,2
"61c59eecc0f9f095",11,3
"61c59eecc0f9f095",12,3
ee9898773ef07a6a,1,3
ee9898773ef07a6a,2,2
ee9898773ef07a6a,3,2
ee9898773ef07a6a,4,2
ee9898773ef07a6a,5,3
ee9898773ef07a6a,6,2
ee9898773ef07a6a,7,2
ee9898773ef07a6a,8,2
"5c24f4bc1eb6dbef",1,3
"5c24f4bc1eb6dbef",2,3
"5c24f4bc1eb6dbef",3,2
"5c24f4bc1eb6dbef",4,2
"5c24f4bc1eb6dbef",5,2
"5c24f4bc1eb6dbef",6,2
"5c24f4bc1eb6dbef",7,2
"5c24f4bc1eb6dbef",8,3
"5c24f4bc1eb6dbef",9,3
"5c24f4bc1eb6dbef",10,3
"5c24f4bc1eb6dbef",11,2
"5c24f4bc1eb6dbef",12,3
"43f512ea70b4ce7a",1,3
"43f512ea70b4ce7a",2,3
"43f512ea70b4ce7a",3,3
"43f512ea70b4ce7a",4,3
"43f512ea70b4ce7a",5,3
"43f512ea70b4ce7a",6,2
"43f512ea70b4ce7a",7,2
"43f512ea70b4ce7a",8,2
"43f512ea70b4ce7a",9,3
"43f512ea70b4ce7a",10,2
"43f512ea70b4ce7a",11,2
"43f512ea70b4ce7a",12,3
"8dc0a562688b2e7a",1,3
"8dc0a562688b2e7a",2,2
"8dc0a562688b2e7a",3,2
"8dc0a562688b2e7a",4,2
"8dc0a562688b2e7a",5,3
"8dc0a562688b2e7a",6,3
"8dc0a562688b2e7a",7,2
"8dc0a562688b2e7a",8,3
"8dc0a562688b2e7a",9,2
"8dc0a562688b2e7a",10,2
"8dc0a562688b2e7a",11,2
"8dc0a562688b2e7a",12,3
"527e8f5956881611",1,2
"527e8f5956881611",2,2
"527e8f5956881611",3,2
"527e8f5956881611",4,3
"527e8f5956881611",5,3
"527e8f5956881611",6,3
"527e8f5956881611",7,3
"527e8f5956881611",8,2
"527e8f5956881611",9,2
"527e8f5956881611",10,3
"527e8f5956881611",11,2
"527e8f5956881611",12,3
"81c42a2ea887ddf8",1,2
"81c42a2ea887ddf8",2,3
"81c42a2ea887ddf8",3,2
"81c42a2ea887ddf8",4,3
"81c42a2ea887ddf8",5,2
"81c42a2ea887ddf8",6,2
"81c42a2ea887ddf8",7,2
"81c42a2ea887ddf8",8,2
"81c42a2ea887ddf8",9,2
"81c42a2ea887ddf8",10,2
"81c42a2ea887ddf8",11,3
"81c42a2ea887ddf8",12,2
"9633b2940e86c1a8",1,2
"9633b2940e86c1a8",2,2
"9633b2940e86c1a8",3,2
"9633b2940e86c1a8",4,2
"9633b2940e86c1a8",5,2
"9633b2940e86c1a8",6,3
"9633b2940e86c1a8",7,2
"9633b2940e86c1a8",8,2
"9633b2940e86c1a8",9,2
"9633b2940e86c1a8",10,2
"9633b2940e86c1a8",11,3
"9633b2940e86c1a8",12,2
"54fd1f5e1a2b5bed",1,3
"54fd1f5e1a2b5bed",2,3
"54fd1f5e1a2b5bed",3,3
"54fd1f5e1a2b5bed",4,3
"54fd1f5e1a2b5bed",5,3
"54fd1f5e1a2b5bed",6,3
"54fd1f5e1a2b5bed",7,3
"54fd1f5e1a2b5bed",8,3
"54fd1f5e1a2b5bed",9,3
"54fd1f5e1a2b5bed",10,3
"54fd1f5e1a2b5bed",11,3
"54fd1f5e1a2b5bed",12,3
aae5c8235df84555,1,2
aae5c8235df84555,2,2
aae5c8235df84555,3,2
aae5c8235df84555,4,2
aae5c8235df84555,5,2
aae5c8235df84555,6,3
aae5c8235df84555,7,2
aae5c8235df84555,8,2
aae5c8235df84555,9,3
aae5c8235df84555,10,2
aae5c8235df84555,11,2
aae5c8235df84555,12,3
"2c50b73b764f1dfe",1,3
"2c50b73b764f1dfe",2,3
"2c50b73b764f1dfe",3,2
"2c50b73b764f1dfe",4,2
"2c50b73b764f1dfe",5,2
"2c50b73b764f1dfe",6,2
"2c50b73b764f1dfe",7,2
"2c50b73b764f1dfe",8,2
"2c50b73b764f1dfe",9,2
"2c50b73b764f1dfe",10,3
"2c50b73b764f1dfe",11,3
"2c50b73b764f1dfe",12,2
d7fdcb079df7beb6,1,2
d7fdcb079df7beb6,2,3
d7fdcb079df7beb6,3,2
d7fdcb079df7beb6,4,2
d7fdcb079df7beb6,5,2
d7fdcb079df7beb6,6,3
d7fdcb079df7beb6,7,2
d7fdcb079df7beb6,8,2
d7fdcb079df7beb6,9,2
d7fdcb079df7beb6,10,2
d7fdcb079df7beb6,11,2
d7fdcb079df7beb6,12,2
"41cf74bf5a9da5f3",1,3
"41cf74bf5a9da5f3",2,3
"41cf74bf5a9da5f3",3,2
"41cf74bf5a9da5f3",4,3
"41cf74bf5a9da5f3",5,3
"41cf74bf5a9da5f3",6,3
"41cf74bf5a9da5f3",7,2
"41cf74bf5a9da5f3",8,2
"41cf74bf5a9da5f3",9,2
"41cf74bf5a9da5f3",10,2
"41cf74bf5a9da5f3",11,2
"41cf74bf5a9da5f3",12,2
"305ce9e799abb7e2",1,2
"305ce9e799abb7e2",2,2
"305ce9e799abb7e2",3,3
"305ce9e799abb7e2",4,3
"305ce9e799abb7e2",5,3
"305ce9e799abb7e2",6,2
"305ce9e799abb7e2",7,2
"305ce9e799abb7e2",8,3
"305ce9e799abb7e2",9,3
"305ce9e799abb7e2",10,2
"305ce9e799abb7e2",11,3
"305ce9e799abb7e2",12,3
"66c413347ad94050",1,3
"66c413347ad94050",2,3
"66c413347ad94050",3,2
"66c413347ad94050",4,3
"66c413347ad94050",5,2
"66c413347ad94050",6,3
"66c413347ad94050",7,2
"66c413347ad94050",8,3
"66c413347ad94050",9,3
"66c413347ad94050",10,3
"4cd346a29dd96222",1,3
"4cd346a29dd96222",2,3
"4cd346a29dd96222",3,3
"4cd346a29dd96222",4,2
"4cd346a29dd96222",5,2
"4cd346a29dd96222",6,2
"4cd346a29dd96222",7,2
"528422fb7b9b9ea1",1,2
"528422fb7b9b9ea1",2,2
"528422fb7b9b9ea1",3,3
"528422fb7b9b9ea1",4,3
"528422fb7b9b9ea1",5,3
"528422fb7b9b9ea1",6,2
"528422fb7b9b9ea1",7,2
"528422fb7b9b9ea1",8,2
"528422fb7b9b9ea1",9,2
"528422fb7b9b9ea1",10,3
"528422fb7b9b9ea1",11,3
"528422fb7b9b9ea1",12,2
"5a8350ea0e7528ce",1,2
"5a8350ea0e7528ce",2,2
"5a8350ea0e7528ce",3,2
"5a8350ea0e7528ce",4,2
"5a8350ea0e7528ce",5,3
"5a8350ea0e7528ce",6,3
"5a8350ea0e7528ce",7,2
"5a8350ea0e7528ce",8,2
"5a8350ea0e7528ce",9,2
"5a8350ea0e7528ce",10,2
"5a8350ea0e7528ce",11,3
"5a8350ea0e7528ce",12,2
ff002e9b4ba80ab6,1,3
ff002e9b4ba80ab6,2,3
ff002e9b4ba80ab6,3,3
ff002e9b4ba80ab6,4,2
ff002e9b4ba80ab6,5,2
ff002e9b4ba80ab6,6,2
ff002e9b4ba80ab6,7,2
ff002e9b4ba80ab6,8,2
ff002e9b4ba80ab6,9,2
ff002e9b4ba80ab6,10,2
ff002e9b4ba80ab6,11,3
ff002e9b4ba80ab6,12,2
"315c2968095fe213",1,2
"315c2968095fe213",2,2
"315c2968095fe213",3,2
"315c2968095fe213",4,3
"315c2968095fe213",5,2
"315c2968095fe213",6,2
"315c2968095fe213",7,2
"315c2968095fe213",8,2
"315c2968095fe213",9,2
"315c2968095fe213",10,2
"315c2968095fe213",11,2
"315c2968095fe213",12,3
"93f6caa90cb3f862",1,3
"93f6caa90cb3f862",2,3
"93f6caa90cb3f862",3,3
"93f6caa90cb3f862",4,3
"93f6caa90cb3f862",5,2
"93f6caa90cb3f862",6,3
"93f6caa90cb3f862",7,2
"93f6caa90cb3f862",8,2
"93f6caa90cb3f862",9,2
"93f6caa90cb3f862",10,2
"93f6caa90cb3f862",11,3
"93f6caa90cb3f862",12,3
f3a209789b9e1563,1,2
f3a209789b9e1563,2,2
f3a209789b9e1563,3,2
f3a209789b9e1563,4,3
f3a209789b9e1563,5,3
f3a209789b9e1563,6,2
f3a209789b9e1563,7,3
f3a209789b9e1563,8,3
f3a209789b9e1563,9,3
f3a209789b9e1563,10,2
f3a209789b9e1563,11,3
f3a209789b9e1563,12,3
dd1e9d956253db5e,1,3
dd1e9d956253db5e,2,2
dd1e9d956253db5e,3,2
dd1e9d956253db5e,4,2
dd1e9d956253db5e,5,2
dd1e9d956253db5e,6,2
dd1e9d956253db5e,7,2
dd1e9d956253db5e,8,3
dd1e9d956253db5e,9,3
dd1e9d956253db5e,10,2
dd1e9d956253db5e,11,3
dd1e9d956253db5e,12,2
"63489421a548b044",1,3
"63489421a548b044",2,3
"63489421a548b044",3,3
"63489421a548b044",4,3
"63489421a548b044",5,3
"63489421a548b044",6,3
"63489421a548b044",7,3
"63489421a548b044",8,3
"63489421a548b044",9,3
"63489421a548b044",10,3
"63489421a548b044",11,3
"63489421a548b044",12,2
"7608fcdf4c7642d4",1,3
"7608fcdf4c7642d4",2,2
"7608fcdf4c7642d4",3,2
"7608fcdf4c7642d4",4,2
"7608fcdf4c7642d4",5,3
"7608fcdf4c7642d4",6,3
"7608fcdf4c7642d4",7,3
"7608fcdf4c7642d4",8,3
"7608fcdf4c7642d4",9,2
"7608fcdf4c7642d4",10,2
"7608fcdf4c7642d4",11,2
"7608fcdf4c7642d4",12,2
e7a1c6d322024c54,1,3
e7a1c6d322024c54,2,3
e7a1c6d322024c54,3,2
e7a1c6d322024c54,4,3
e7a1c6d322024c54,5,3
e7a1c6d322024c54,6,3
e7a1c6d322024c54,7,3
e7a1c6d322024c54,8,3
e7a1c6d322024c54,9,2
e7a1c6d322024c54,10,2
e7a1c6d322024c54,11,2
e7a1c6d322024c54,12,2
"181bed020ff0545",1,2
"181bed020ff0545",2,2
"181bed020ff0545",3,3
"181bed020ff0545",4,2
"181bed020ff0545",5,2
"181bed020ff0545",6,3
"181bed020ff0545",7,2
"181bed020ff0545",8,2
"181bed020ff0545",9,3
"181bed020ff0545",10,3
"181bed020ff0545",11,3
"181bed020ff0545",12,3
e2171f5401c3287e,1,3
e2171f5401c3287e,2,3
e2171f5401c3287e,3,2
e2171f5401c3287e,4,3
e2171f5401c3287e,5,3
e2171f5401c3287e,6,3
e2171f5401c3287e,7,3
e2171f5401c3287e,8,2
"333d7f4325d9145f",1,2
"333d7f4325d9145f",2,2
"333d7f4325d9145f",3,2
"333d7f4325d9145f",4,2
"333d7f4325d9145f",5,3
"333d7f4325d9145f",6,2
"333d7f4325d9145f",7,3
"333d7f4325d9145f",8,2
"333d7f4325d9145f",9,3
"333d7f4325d9145f",10,3
"333d7f4325d9145f",11,3
"333d7f4325d9145f",12,2
"65500a61e0c496f2",1,2
"65500a61e0c496f2",2,3
"65500a61e0c496f2",3,3
"65500a61e0c496f2",4,3
"65500a61e0c496f2",5,2
"65500a61e0c496f2",6,3
"65500a61e0c496f2",7,2
"65500a61e0c496f2",8,3
"65500a61e0c496f2",9,3
"65500a61e0c496f2",10,3
"65500a61e0c496f2",11,3
"65500a61e0c496f2",12,3
"355557a65edecf7f",1,3
"355557a65edecf7f",2,3
"355557a65edecf7f",3,3
"355557a65edecf7f",4,3
"355557a65edecf7f",5,2
"355557a65edecf7f",6,3
"355557a65edecf7f",7,2
"355557a65edecf7f",8,2
"355557a65edecf7f",9,2
"355557a65edecf7f",10,3
"355557a65edecf7f",11,3
"355557a65edecf7f",12,3
f3f7d892f3ff218,1,3
f3f7d892f3ff218,2,3
